#OTU ID	Platz19	Platz14	Platz11	Platz10	Platz18	Platz15	Platz12	Platz22	Platz13	Platz20	Platz2	Platz1	Platz16	Platz21	Platz24	Platz17	Platz5	Platz25	Platz8	Platz6	Platz7	Platz4	positiv	Platz3	Platz23	Platz9	taxonomy
339599	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
314996	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	766.0	0.0	0.0	0.0	0.0	1087.0	56.0	0.0	83.0	0.0	0.0	0.0	0.0	76.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
193829	0.0	8.0	0.0	0.0	0.0	0.0	586.0	6.0	24.0	155.0	4.0	40.0	0.0	6.0	0.0	0.0	0.0	56.0	7.0	138.0	0.0	39.0	0.0	1939.0	289.0	30.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
359044	0.0	6.0	1.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	160.0	0.0	28.0	55.0	197.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
2792266	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
348007	0.0	5.0	0.0	0.0	103.0	57.0	73.0	36.0	19.0	6.0	0.0	0.0	117.0	0.0	0.0	231.0	0.0	42.0	0.0	0.0	26.0	76.0	0.0	6.0	0.0	1046.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4393532	0.0	5.0	0.0	0.0	6.0	9.0	0.0	2.0	0.0	4.0	0.0	11.0	0.0	0.0	0.0	9.0	15.0	0.0	0.0	4.0	9.0	10.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella; s__lenta
4352760	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	66.0	59.0	82.0	113.0	0.0	0.0	44.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
214036	0.0	4.0	0.0	0.0	4.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	7.0	16.0	0.0	0.0	5.0	0.0	5.0	0.0	13.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
195508	0.0	7.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae
559527	0.0	4.0	0.0	25.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	19.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__longum
1089121	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
4301511	0.0	4.0	0.0	0.0	0.0	0.0	0.0	34.0	49.0	0.0	0.0	0.0	147.0	0.0	18.0	0.0	21.0	56.0	84.0	341.0	57.0	9.0	0.0	224.0	349.0	149.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4336943	0.0	3.0	0.0	0.0	812.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	1455.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
361619	0.0	3.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
3117556	0.0	3.0	0.0	0.0	74.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__
367814	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__
4404181	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
881857	0.0	3.0	12.0	0.0	4.0	8.0	0.0	0.0	9.0	0.0	0.0	0.0	20.0	0.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
359809	0.0	3.0	0.0	0.0	192.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	435.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
4458306	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar
367977	0.0	2.0	2.0	0.0	29.0	0.0	0.0	0.0	9.0	19.0	0.0	21.0	54.0	0.0	0.0	75.0	0.0	0.0	23.0	263.0	24.0	0.0	0.0	10.0	18.0	8.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
586453	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
296941	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	16.0	0.0	0.0	0.0	5.0	33.0	0.0	0.0	27.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
177478	0.0	2.0	0.0	0.0	46.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	34.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
842786	0.0	2.0	0.0	0.0	0.0	18.0	2.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
189936	0.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
214031	0.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
988375	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	5.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__
3996148	0.0	4.0	0.0	181.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula
910500	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
177134	0.0	1.0	0.0	0.0	191.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	6.0	54.0	0.0	64.0	0.0	0.0	40.0	253.0	151.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
521996	0.0	1.0	0.0	195.0	0.0	12.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	0.0	18.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
4095596	0.0	1.0	0.0	0.0	18.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	514.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
1000547	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	3.0	0.0	25.0	0.0	34.0	6.0	5.0	5.0	6.0	0.0	0.0	6.0	6.0	2756.0	2.0	0.0	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
167270	0.0	1.0	0.0	0.0	0.0	13.0	21.0	0.0	0.0	3.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	2.0	0.0	0.0	29.0	55.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
198190	0.0	2.0	474.0	0.0	29.0	0.0	0.0	0.0	13.0	14.0	51.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
365536	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
199534	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
550814	0.0	0.0	3697.0	15389.0	48.0	0.0	0.0	41.0	0.0	361.0	0.0	0.0	330.0	0.0	329.0	219.0	2004.0	1412.0	0.0	0.0	71.0	0.0	0.0	788.0	312.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
175535	0.0	0.0	1312.0	0.0	1301.0	178.0	0.0	0.0	29.0	33.0	0.0	825.0	426.0	0.0	320.0	1961.0	46.0	0.0	0.0	11.0	0.0	1842.0	0.0	0.0	0.0	93.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
185659	0.0	0.0	908.0	0.0	0.0	0.0	580.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus; s__
291090	0.0	0.0	456.0	0.0	0.0	129.0	0.0	26.0	0.0	179.0	10.0	0.0	140.0	193.0	22.0	28.0	34.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	43.0	68.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
184030	0.0	0.0	550.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	385.0	0.0	0.0	0.0	0.0	107.0	0.0	10.0	18.0	0.0	22.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4418496	0.0	0.0	304.0	0.0	0.0	0.0	1162.0	60.0	0.0	0.0	0.0	200.0	93.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
471180	0.0	0.0	421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__
197022	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
186841	0.0	0.0	362.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
581782	0.0	0.0	208.0	3044.0	0.0	559.0	22.0	2.0	6.0	13.0	320.0	1046.0	12.0	282.0	0.0	0.0	272.0	4.0	50.0	0.0	7.0	30.0	4085.0	100.0	1173.0	55.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
329313	0.0	0.0	173.0	0.0	0.0	156.0	0.0	0.0	0.0	924.0	242.0	4217.0	833.0	15.0	0.0	0.0	2228.0	2524.0	77.0	179.0	0.0	11.0	0.0	15.0	107.0	935.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
197490	0.0	0.0	173.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	34.0	0.0	59.0	419.0	8.0	14.0	0.0	0.0	0.0	219.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
4174963	0.0	0.0	148.0	564.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
365385	0.0	0.0	135.0	0.0	0.0	0.0	99.0	0.0	0.0	857.0	0.0	619.0	0.0	24.0	0.0	0.0	875.0	199.0	0.0	0.0	839.0	260.0	0.0	0.0	464.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__bifidum
570049	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	37.0	0.0	1780.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
571406	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__cylindroides
176705	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
174353	0.0	0.0	75.0	0.0	19.0	33.0	4.0	47.0	0.0	3.0	23.0	0.0	109.0	0.0	8.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	168.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
190975	0.0	0.0	64.0	0.0	369.0	0.0	0.0	0.0	0.0	109.0	18.0	0.0	0.0	0.0	53.0	967.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	209.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
116529	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
351231	0.0	0.0	55.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	291.0	2.0	9.0	2.0	609.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
312743	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
180082	0.0	0.0	41.0	0.0	0.0	0.0	251.0	9.0	0.0	0.0	0.0	113.0	0.0	7.0	14.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
193621	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
187196	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
2920309	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
367542	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	1345.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	260.0	4778.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
360717	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	197.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
181853	0.0	0.0	19.0	0.0	52.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
182343	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	26.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
368490	0.0	0.0	18.0	34.0	0.0	21.0	0.0	0.0	3.0	0.0	4.0	0.0	134.0	0.0	6.0	2.0	15.0	117.0	82.0	0.0	3.0	27.0	0.0	18.0	0.0	12.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__
4332878	0.0	0.0	11.0	0.0	0.0	0.0	0.0	18.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__
846798	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	26.0	6.0	19.0	0.0	7.0	0.0	0.0	55.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
774086	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
516966	0.0	0.0	8.0	392.0	0.0	34.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	64.0	0.0	3.0	2.0	0.0	26.0	0.0	6.0	0.0	19.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
176077	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4328026	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
123510	0.0	0.0	7.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
182431	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
276149	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
148987	0.0	0.0	5.0	0.0	230.0	37.0	0.0	0.0	18.0	15.0	14.0	0.0	0.0	101.0	0.0	745.0	0.0	0.0	0.0	0.0	3.0	14.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques
3462224	0.0	0.0	5.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
287508	0.0	0.0	5.0	0.0	0.0	0.0	0.0	41.0	0.0	409.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__
189733	0.0	0.0	5.0	0.0	96.0	38.0	0.0	9.0	0.0	0.0	0.0	58.0	0.0	0.0	9.0	215.0	14.0	0.0	32.0	56.0	0.0	73.0	0.0	53.0	122.0	110.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
