# Constructed from biom file
#OTU ID	Platz12	Platz2	Platz16	Platz13	Platz18	Platz17	Platz15	Platz1	Platz3	Platz19	Platz4	Platz5	Platz7	Platz6	Platz14	Platz8	Platz9	taxonomy
3562626	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
204093	1.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0	7.0	0.0	117.0	9.0	0.0	2.0	16.0	7.0	53.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
562038	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
881857	1.0	82.0	8.0	2.0	5.0	0.0	0.0	11.0	8.0	0.0	27.0	24.0	108.0	129.0	29.0	7.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
313968	0.0	3665.0	0.0	0.0	883.0	1194.0	0.0	788.0	2085.0	1360.0	2427.0	3054.0	0.0	5429.0	3576.0	2557.0	1408.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
348304	0.0	3949.0	0.0	798.0	1066.0	4694.0	0.0	5830.0	0.0	46288.0	0.0	3927.0	27.0	0.0	5956.0	27292.0	54053.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
194696	0.0	2158.0	0.0	0.0	358.0	854.0	0.0	0.0	1045.0	0.0	1377.0	2476.0	0.0	2884.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
798581	0.0	3442.0	0.0	0.0	742.0	0.0	0.0	2.0	7025.0	6177.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii
323135	0.0	913.0	0.0	0.0	0.0	0.0	0.0	0.0	3226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
187324	0.0	1439.0	0.0	0.0	1904.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.0	252.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae
193534	0.0	1381.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
145236	0.0	1337.0	0.0	0.0	13.0	40.0	0.0	0.0	0.0	0.0	0.0	361.0	0.0	0.0	302.0	4.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
4393540	0.0	1248.0	0.0	0.0	0.0	0.0	747.0	348.0	420.0	0.0	3.0	0.0	0.0	901.0	291.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
197022	0.0	658.0	431.0	0.0	569.0	483.0	1657.0	1401.0	0.0	0.0	1556.0	540.0	4307.0	1829.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
152450	0.0	533.0	0.0	0.0	121.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	154.0	0.0	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__
358410	0.0	496.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	8.0	203.0	467.0	0.0	551.0	326.0	168.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
177134	0.0	789.0	0.0	0.0	20.0	328.0	0.0	4.0	0.0	0.0	0.0	22.0	0.0	0.0	1609.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
188315	0.0	450.0	0.0	0.0	0.0	214.0	0.0	0.0	13.0	0.0	0.0	1128.0	0.0	0.0	1145.0	0.0	471.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
314996	0.0	590.0	0.0	0.0	0.0	9078.0	0.0	0.0	0.0	0.0	1897.0	0.0	0.0	0.0	843.0	291.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
182431	0.0	363.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4425663	0.0	513.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
369996	0.0	285.0	0.0	111.0	0.0	395.0	0.0	0.0	0.0	775.0	362.0	0.0	0.0	613.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
176167	0.0	448.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2232.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
193829	0.0	297.0	0.0	0.0	0.0	0.0	7.0	0.0	792.0	1656.0	13899.0	0.0	0.0	0.0	941.0	1500.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
198190	0.0	330.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	239.0	359.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
4435655	0.0	395.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1745.0	3890.0	0.0	3.0	0.0	0.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__
849440	0.0	597.0	0.0	0.0	43.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0	0.0	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__
310215	0.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
3235048	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
211720	0.0	292.0	0.0	0.0	0.0	234.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	721.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__
290764	0.0	273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
340113	0.0	271.0	3426.0	638.0	0.0	3.0	3.0	7752.0	1631.0	0.0	31207.0	4.0	6.0	5032.0	1758.0	3393.0	9689.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
174974	0.0	174.0	39.0	3100.0	0.0	135.0	21.0	2425.0	0.0	0.0	2426.0	0.0	0.0	10.0	0.0	2279.0	15966.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
195599	0.0	166.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3138798	0.0	266.0	0.0	0.0	3006.0	21.0	0.0	0.0	0.0	0.0	0.0	1040.0	3371.0	0.0	1050.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
806179	0.0	185.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
908873	0.0	171.0	0.0	34.0	42.0	1.0	0.0	0.0	41.0	8.0	0.0	209.0	476.0	1474.0	784.0	768.0	212.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
519000	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
179209	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	88.0	0.0	0.0	406.0	0.0	0.0	0.0	148.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
148987	0.0	85.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	550.0	0.0	0.0	0.0	31.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques
556936	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
186955	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
851704	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__
4456606	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
349257	0.0	72.0	0.0	71.0	0.0	99.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
194597	0.0	67.0	0.0	0.0	4613.0	1235.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	1845.0	0.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
184114	0.0	66.0	0.0	16.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	288.0	0.0	1273.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
199534	0.0	89.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
4458700	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
844006	0.0	115.0	0.0	0.0	9.0	22.0	0.0	0.0	0.0	106.0	270.0	27.0	0.0	0.0	43.0	115.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
175619	0.0	96.0	4.0	0.0	60.0	0.0	0.0	4.0	41.0	0.0	0.0	59.0	16.0	0.0	409.0	10.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
516966	0.0	51.0	0.0	14.0	15.0	0.0	0.0	0.0	28.0	0.0	0.0	97.0	212.0	687.0	348.0	410.0	76.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
577294	0.0	117.0	0.0	0.0	145.0	0.0	1283.0	0.0	65.0	0.0	0.0	0.0	1739.0	49.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
561607	0.0	50.0	0.0	0.0	59.0	0.0	0.0	10.0	22.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
565289	0.0	84.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	109.0	0.0	0.0	6.0	0.0	129.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115; s__
178478	0.0	45.0	0.0	0.0	14.0	8.0	0.0	0.0	48.0	78.0	0.0	37.0	0.0	0.0	233.0	57.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
167270	0.0	45.0	327.0	22.0	0.0	0.0	0.0	527.0	103.0	0.0	2604.0	0.0	0.0	409.0	123.0	242.0	756.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
148354	0.0	41.0	0.0	0.0	44.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
358439	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
799884	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus
349482	0.0	37.0	0.0	231.0	0.0	69.0	0.0	1.0	0.0	0.0	5.0	195.0	0.0	0.0	1.0	2.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
197490	0.0	36.0	0.0	0.0	0.0	0.0	0.0	855.0	0.0	558.0	1513.0	186.0	0.0	0.0	0.0	922.0	1869.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
352243	0.0	35.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	50.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
259604	0.0	33.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__WAL_1855D; s__
1599042	0.0	27.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
192383	0.0	30.0	0.0	2.0	0.0	0.0	0.0	3.0	7.0	12.0	55.0	2.0	60.0	0.0	0.0	12.0	59.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
186321	0.0	69.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	142.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
177024	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
534926	0.0	51.0	62.0	0.0	0.0	0.0	0.0	285.0	0.0	0.0	148.0	54.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
174958	0.0	55.0	0.0	0.0	27.0	0.0	0.0	2.0	0.0	2.0	0.0	6.0	0.0	0.0	11.0	7.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
196392	0.0	24.0	0.0	0.0	63.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
302975	0.0	22.0	0.0	0.0	0.0	2.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
315846	0.0	21.0	0.0	0.0	0.0	0.0	13.0	10.0	548.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
184795	0.0	21.0	23.0	4.0	46.0	8.0	174.0	23.0	22.0	40.0	81.0	38.0	30.0	126.0	74.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
578016	0.0	20.0	7.0	0.0	0.0	26.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	540.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
176057	0.0	19.0	336.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	573.0	0.0	778.0	0.0	0.0	79.0	229.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
851668	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	16.0	5.0	44.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
290284	0.0	18.0	0.0	0.0	46.0	2.0	0.0	0.0	73.0	0.0	0.0	5.0	0.0	0.0	216.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
158950	0.0	31.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
362955	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
174353	0.0	17.0	445.0	158.0	44.0	135.0	3169.0	0.0	211.0	698.0	1.0	146.0	0.0	181.0	71.0	0.0	41.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1522739	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	37.0	0.0	30.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
188183	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
842786	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
134265	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
178183	0.0	18.0	0.0	7.0	20.0	2.0	2.0	10.0	19.0	7.0	25.0	7.0	37.0	22.0	41.0	33.0	35.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
4366173	0.0	15.0	154.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	296.0	0.0	298.0	0.0	0.0	0.0	121.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3443818	0.0	15.0	0.0	0.0	356.0	3.0	1931.0	0.0	32.0	0.0	0.0	9.0	993.0	5.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
4452538	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
195061	0.0	20.0	0.0	0.0	0.0	0.0	0.0	42.0	28.0	0.0	69.0	22.0	20.0	0.0	14.0	4.0	99.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__
586517	0.0	14.0	0.0	0.0	49.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
3016478	0.0	19.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	378.0	32.0	0.0	0.0	207.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
584375	0.0	13.0	0.0	325.0	0.0	44.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__adolescentis
4307309	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
300355	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
4420570	0.0	12.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
181466	0.0	12.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	12.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
1066814	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
523099	0.0	21.0	0.0	0.0	1050.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
246717	0.0	11.0	2.0	0.0	2.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	6.0	12.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__
845272	0.0	11.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	364.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
521795	0.0	18.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
979707	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
527988	0.0	11.0	0.0	0.0	437.0	0.0	0.0	14.0	7.0	3.0	0.0	7.0	0.0	17.0	21.0	3.0	20.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis; s__
360890	0.0	20.0	0.0	0.0	29.0	3.0	0.0	0.0	0.0	3.0	0.0	26.0	0.0	0.0	0.0	12.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4388068	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	459.0	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
532521	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__anaerobius
365688	0.0	10.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
