#OTU ID	Platz14	Platz18	Platz15	Platz12	Platz17	Platz13	Platz16	Platz19	Platz10	Platz22	Platz20	Platz1	Platz2	Platz23	Platz25	Platz11	Platz3	Platz6	Platz5	Platz21	Platz8	Platz24	Platz4	Platz9	Platz7	KontrolleA	KontrolleK	taxonomy
174142	0.0	70.0	0.0	0.0	0.0	20.0	148.0	31.0	2.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
355291	0.0	63.0	597.0	0.0	1834.0	0.0	0.0	1258.0	0.0	875.0	1286.0	0.0	366.0	0.0	226.0	247.0	0.0	3586.0	0.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
369635	0.0	63.0	93.0	0.0	0.0	0.0	2071.0	0.0	0.0	323.0	0.0	0.0	215.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	2646.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
988375	0.0	47.0	0.0	48.0	179.0	0.0	0.0	0.0	0.0	27.0	49.0	87.0	0.0	0.0	34.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__
125624	0.0	38.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	79.0	0.0	0.0	0.0	0.0	0.0	477.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
352733	0.0	37.0	61.0	0.0	38.0	0.0	30.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	69.0	85.0	0.0	73.0	17.0	151.0	0.0	0.0	15.0	0.0	144.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
318190	0.0	30.0	194.0	105.0	107.0	5.0	198.0	232.0	0.0	32.0	108.0	84.0	55.0	0.0	40.0	175.0	0.0	54.0	16.0	422.0	0.0	0.0	107.0	0.0	178.0	105.0	115.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
305247	0.0	30.0	53.0	123.0	134.0	20.0	187.0	562.0	0.0	109.0	258.0	351.0	183.0	0.0	7.0	326.0	194.0	250.0	232.0	951.0	0.0	0.0	8.0	0.0	313.0	83.0	309.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4379449	0.0	29.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	72.0	50.0	0.0	0.0	0.0	0.0	54.0	79.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
352933	0.0	28.0	589.0	99.0	0.0	0.0	617.0	0.0	0.0	502.0	0.0	0.0	0.0	0.0	0.0	414.0	0.0	0.0	0.0	0.0	0.0	0.0	418.0	0.0	762.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
369996	0.0	28.0	0.0	783.0	0.0	1139.0	0.0	76.0	0.0	332.0	0.0	641.0	0.0	0.0	0.0	0.0	0.0	0.0	356.0	0.0	0.0	0.0	0.0	0.0	1289.0	138.0	202.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
197111	0.0	28.0	186.0	0.0	0.0	55.0	1.0	210.0	0.0	0.0	0.0	0.0	20.0	0.0	66.0	458.0	0.0	0.0	12.0	47.0	0.0	0.0	928.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
195583	0.0	27.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4308811	0.0	26.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
199698	0.0	25.0	0.0	0.0	0.0	0.0	10.0	0.0	239.0	0.0	0.0	4.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	7.0	188.0	0.0	0.0	751.0	0.0	0.0	135.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
3016478	0.0	25.0	105.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
334203	0.0	22.0	0.0	423.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
176057	0.0	21.0	0.0	13.0	0.0	50.0	189.0	0.0	0.0	73.0	31.0	0.0	45.0	0.0	36.0	220.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	23.0	64.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
176104	0.0	21.0	21.0	0.0	2.0	0.0	11.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	14.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	222.0	0.0	10.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4402610	0.0	21.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__
360861	0.0	21.0	0.0	0.0	0.0	0.0	0.0	319.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
1076587	0.0	20.0	102.0	0.0	101.0	556.0	317.0	381.0	210.0	82.0	165.0	48.0	70.0	9.0	42.0	568.0	75.0	63.0	117.0	179.0	129.0	2.0	18.0	85.0	189.0	49.0	63.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans
182980	0.0	20.0	12.0	3.0	5.0	8.0	15.0	2.0	0.0	1.0	4.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	262.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__
365256	0.0	17.0	22.0	491.0	107.0	0.0	223.0	246.0	0.0	160.0	42.0	75.0	0.0	0.0	41.0	0.0	0.0	23.0	52.0	285.0	0.0	0.0	89.0	0.0	0.0	0.0	639.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
358410	0.0	16.0	0.0	102.0	0.0	25.0	113.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	165.0	1078.0	0.0	54.0	0.0	0.0	0.0	403.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
186592	0.0	15.0	51.0	0.0	0.0	94.0	489.0	0.0	0.0	65.0	198.0	50.0	0.0	0.0	212.0	0.0	0.0	0.0	108.0	31.0	0.0	0.0	174.0	0.0	39.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
293697	0.0	15.0	19.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	28.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
354517	0.0	14.0	1040.0	0.0	1314.0	0.0	3323.0	0.0	0.0	681.0	0.0	3.0	1661.0	0.0	1231.0	3490.0	6.0	26.0	1217.0	1360.0	0.0	0.0	664.0	0.0	7679.0	9732.0	5039.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
197329	0.0	17.0	40.0	49.0	104.0	41.0	109.0	58.0	0.0	24.0	65.0	28.0	10.0	0.0	23.0	65.0	0.0	18.0	18.0	7.0	0.0	0.0	188.0	0.0	82.0	63.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
4324985	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
338992	0.0	13.0	243.0	0.0	406.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	52.0	3.0	267.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
846141	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
148121	0.0	15.0	443.0	91.0	325.0	93.0	137.0	6.0	0.0	93.0	0.0	269.0	0.0	0.0	40.0	0.0	3322.0	134.0	75.0	0.0	0.0	0.0	177.0	0.0	72.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
186851	0.0	10.0	16.0	0.0	0.0	0.0	16.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	39.0	20.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
197022	0.0	10.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
348009	0.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	48.0	21.0	0.0	0.0	18.0	32.0	0.0	227.0	0.0	87.0	0.0	0.0	5.0	0.0	136.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
177134	0.0	17.0	116.0	0.0	0.0	81.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	197.0	0.0	0.0	18.0	0.0	0.0	0.0	137.0	0.0	232.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
355424	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0	74.0	28.0	159.0	0.0	0.0	0.0	0.0	253.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
214031	0.0	10.0	84.0	0.0	0.0	0.0	36.0	0.0	0.0	29.0	0.0	14.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	411.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
194654	0.0	10.0	4.0	22.0	0.0	11.0	0.0	0.0	0.0	6.0	8.0	0.0	0.0	0.0	0.0	6.0	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
19611	0.0	17.0	18.0	0.0	0.0	9.0	10.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4434334	0.0	9.0	0.0	0.0	0.0	31.0	8.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	35.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
193621	0.0	9.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	411.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	482.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
72820	0.0	8.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	335.0	1108.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__longum
190260	0.0	8.0	166.0	6.0	6.0	154.0	48.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	463.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
310886	0.0	9.0	31.0	0.0	7.0	72.0	0.0	0.0	0.0	127.0	22.0	44.0	77.0	0.0	3.0	82.0	0.0	0.0	27.0	87.0	0.0	0.0	12.0	0.0	12.0	0.0	104.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
211720	0.0	8.0	0.0	228.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	1131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	806.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__
1885089	0.0	8.0	5.0	11.0	3.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
334336	0.0	7.0	79.0	186.0	115.0	224.0	109.0	337.0	0.0	1352.0	3.0	302.0	214.0	0.0	4.0	2345.0	0.0	0.0	0.0	11.0	0.0	0.0	410.0	0.0	0.0	2417.0	85.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
188906	0.0	7.0	2.0	14.0	0.0	12.0	44.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
180563	0.0	7.0	26.0	2.0	0.0	0.0	17.0	7.0	0.0	0.0	2.0	62.0	18.0	0.0	8.0	48.0	62.0	0.0	59.0	0.0	0.0	0.0	9.0	0.0	99.0	23.0	549.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
540055	0.0	6.0	9.0	0.0	0.0	2.0	4.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
525966	0.0	5.0	137.0	5.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	14.0	23.0	380.0	0.0	0.0	82.0	0.0	0.0	25.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
365891	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1900.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
230578	0.0	6.0	59.0	0.0	37.0	27.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
194888	0.0	4.0	0.0	8.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
349052	0.0	4.0	8.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
367215	0.0	4.0	4.0	43.0	30.0	0.0	8.0	42.0	0.0	3.0	33.0	45.0	5.0	0.0	4.0	56.0	41.0	7.0	16.0	19.0	0.0	0.0	9.0	0.0	67.0	34.0	14.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__
849147	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
575553	0.0	3.0	0.0	70.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
842786	0.0	3.0	0.0	71.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
591439	0.0	6.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
1974536	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
839964	0.0	2.0	3.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
208539	0.0	2.0	37.0	78.0	19.0	16.0	11.0	0.0	0.0	1.0	170.0	0.0	0.0	0.0	2.0	35.0	0.0	0.0	0.0	19.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
185396	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
308860	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
213870	0.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4387453	0.0	2.0	6.0	125.0	4.0	4.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
176828	0.0	2.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
849723	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
192221	0.0	1.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
516966	0.0	1.0	8.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
361966	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
577294	0.0	1.0	31.0	86.0	72.0	6.0	0.0	0.0	1346.0	0.0	81.0	110.0	152.0	0.0	58.0	0.0	0.0	0.0	136.0	259.0	546.0	0.0	25.0	690.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
174978	0.0	0.0	2661.0	0.0	0.0	0.0	0.0	0.0	0.0	296.0	0.0	0.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1193.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4435655	0.0	0.0	2427.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.0	0.0	2895.0	0.0	0.0	0.0	184.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__
329313	0.0	0.0	1979.0	3129.0	0.0	4.0	50.0	28.0	0.0	522.0	0.0	0.0	0.0	0.0	452.0	4280.0	0.0	886.0	0.0	1421.0	0.0	0.0	141.0	0.0	0.0	387.0	3663.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
188851	0.0	0.0	2185.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
297057	0.0	0.0	1673.0	0.0	0.0	0.0	0.0	0.0	7915.0	0.0	0.0	0.0	0.0	0.0	0.0	3386.0	0.0	0.0	0.0	0.0	3671.0	0.0	7112.0	4389.0	9763.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
367542	0.0	0.0	1422.0	0.0	0.0	0.0	1084.0	1909.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	864.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1894.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
185607	0.0	0.0	1373.0	0.0	0.0	94.0	0.0	0.0	0.0	318.0	59.0	707.0	0.0	0.0	0.0	1099.0	0.0	0.0	91.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	3663.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
